"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YER165W","PAB1","PAB1",2.44453619877584,4.33805523962454,26.0543034005472,26.0391099859431,26.2326257158144,25.8674054430082,26.0543034005472,26.0391099859431,26.2326257158144,25.8674054430082,4,23.2844683066236,23.8421093707253,23.845558961999,23.4431631108616,23.2844683066236,23.8421093707253,23.845558961999,23.4431631108616,4
"YOR198C","BFR1","BFR1",2.89904401778767,3.14415279986774,23.9879786864227,23.7143964613991,23.4830845869522,23.7848656473114,23.9879786864227,23.7143964613991,23.4830845869522,23.7848656473114,4,20.9823836728081,21.3409866618188,NA,20.992238564688,20.9823836728081,21.3409866618188,20.0585404116197,20.992238564688,3
"YHR183W;YGR256W","GND1","GND1",1.43718269811689,2.58722490358545,23.2452497764561,23.652394235414,23.0428670227267,23.7230701095159,23.2452497764561,23.652394235414,23.0428670227267,23.7230701095159,4,21.7385936948228,22.645528267662,21.7739440575305,21.7567843316298,21.7385936948228,22.645528267662,21.7739440575305,21.7567843316298,4
"YPL106C","SSE1","SSE1",1.07452266228334,2.41359144551967,24.9008572287312,24.3450272573322,24.0426833685936,24.342791413254,24.9008572287312,24.3450272573322,24.0426833685936,24.342791413254,4,22.9533325436158,23.6575278038334,23.3944061707532,23.3280021005752,22.9533325436158,23.6575278038334,23.3944061707532,23.3280021005752,4
"YPL061W","ALD6","ALD6",1.21521113393927,2.28056846660092,26.560415055522,25.7178251260637,26.3456195140502,25.8673111707802,26.560415055522,25.7178251260637,26.3456195140502,25.8673111707802,4,24.8852063089971,25.477691328182,24.5255198532726,24.7419088402073,24.8852063089971,25.477691328182,24.5255198532726,24.7419088402073,4
"YDR381W","YRA1","YRA1",1.36561653429946,2.17650436043148,22.3632450107168,22.5773854913586,22.1153726481786,21.9551078189129,22.3632450107168,22.5773854913586,22.1153726481786,21.9551078189129,4,21.1191463089014,21.2053828139112,NA,21.103095675363,21.1191463089014,21.2053828139112,20.1210200337935,21.103095675363,3
"YLR432W;YHR216W;YAR075W;YAR073W","IMD3","IMD3",4.38427065381946,2.15382313271053,23.9946400191669,24.6964136274937,24.989798465975,24.1572291124965,23.9946400191669,24.6964136274937,24.989798465975,24.1572291124965,4,NA,22.1916243438656,NA,NA,19.0489991903675,22.1916243438656,20.0863431801052,18.9740318955158,1
"YMR229C","RRP5","RRP5",1.90830129218931,2.10322038188439,23.0674481475124,22.9776928848215,22.3568398710495,22.7090619301091,23.0674481475124,22.9776928848215,22.3568398710495,22.7090619301091,4,21.1478682141728,NA,21.4942383954269,21.0086064311554,21.1478682141728,19.8271246239802,21.4942383954269,21.0086064311554,3
"YPL127C","HHO1","HHO1",1.63119301981494,2.03910895175376,20.7702380203174,21.0504598215026,21.7745474011125,20.9316407022729,20.7702380203174,21.0504598215026,21.7745474011125,20.9316407022729,4,NA,NA,NA,NA,19.5540666700077,19.799021454546,20.1013571570342,18.5476685843576,0
"YPL160W;YDL004W","CDC60","CDC60",2.93323810265678,1.99874773565596,23.434790077097,23.1137046547174,22.1259078188086,23.5959376279907,23.434790077097,23.1137046547174,22.1259078188086,23.5959376279907,4,NA,21.810136980987,NA,NA,19.9543627896757,21.810136980987,19.9100671235863,18.8628208737375,1
"YER043C","SAH1","SAH1",1.1946570203909,1.99837939053279,25.5687150755773,24.9140146143465,24.4792651606411,25.3845263453829,25.5687150755773,24.9140146143465,24.4792651606411,25.3845263453829,4,23.5532102242758,24.4779691881079,23.8133310615146,23.723382640486,23.5532102242758,24.4779691881079,23.8133310615146,23.723382640486,4
"YKL182W","FAS1","FAS1",1.29732281556473,1.99367261650967,25.7011023077232,25.5770684946941,24.8086747518148,25.6663594658544,25.7011023077232,25.5770684946941,24.8086747518148,25.6663594658544,4,23.6480108061675,24.9090774738643,24.0451857311096,23.9616397466862,23.6480108061675,24.9090774738643,24.0451857311096,23.9616397466862,4
"YBL076C","ILS1","ILS1",1.33447748082682,1.9719608990068,23.4803750684078,22.9653967901122,22.1735307515394,23.0663480755583,23.4803750684078,22.9653967901122,22.1735307515394,23.0663480755583,4,21.1289307534733,22.2500878799656,21.5651857718857,21.4035363569857,21.1289307534733,22.2500878799656,21.5651857718857,21.4035363569857,4
"YGL245W","GUS1","GUS1",1.39445192333756,1.9628807908797,23.4872620410199,23.1878697383634,22.2396090171654,23.1085933678328,23.4872620410199,23.1878697383634,22.2396090171654,23.1085933678328,4,21.0640138032511,22.342018224786,21.3586919752682,21.6808024677261,21.0640138032511,22.342018224786,21.3586919752682,21.6808024677261,4
"YDR037W","KRS1","KRS1",1.79184546994309,1.91428039025488,23.335790500163,22.0094951480092,21.9222693478445,23.0073407740811,23.335790500163,22.0094951480092,21.9222693478445,23.0073407740811,4,20.6670907466207,21.0288422482856,20.7909815989101,20.620599296509,20.6670907466207,21.0288422482856,20.7909815989101,20.620599296509,4
"YOR361C","PRT1","PRT1",1.27745907002399,1.89655811707397,21.5581478801062,20.8075844760639,21.0584753666043,NA,21.5581478801062,20.8075844760639,21.0584753666043,20.195897786316,3,NA,NA,NA,NA,19.5520293443486,19.8061907443328,20.0668659288732,19.0851832114398,0
"YEL046C","GLY1","GLY1",1.5487763959893,1.8526060213268,21.608377563672,21.468417219745,NA,21.6431956251926,21.608377563672,21.468417219745,20.1637233810714,21.6431956251926,3,NA,NA,NA,NA,19.0874340675942,20.1537133580766,20.0024506806975,19.4450100993555,0
"YJL080C","SCP160","SCP160",2.03889067843151,1.83566990519626,23.6741138031902,23.4111871777936,22.6833107761659,23.6243305123879,23.6741138031902,23.4111871777936,22.6833107761659,23.6243305123879,4,21.6343147548484,22.0553009733015,NA,21.6053511033439,21.6343147548484,22.0553009733015,19.9424127243178,21.6053511033439,3
"YDL160C","DHH1","DHH1",2.73183844177273,1.82971249753662,22.297736887891,NA,23.2682804168386,22.6280075899799,22.297736887891,20.3261523251208,23.2682804168386,22.6280075899799,3,NA,NA,NA,NA,19.2660619159067,19.8062855221792,20.0332780709408,18.4871979437128,0
"YLL018C","DPS1","DPS1",2.37563298110244,1.76258792078967,22.593477750468,22.1323240009198,22.1345817400987,23.1691322876419,22.593477750468,22.1323240009198,22.1345817400987,23.1691322876419,4,NA,NA,NA,21.6719780907824,18.9880824263393,19.7681902117373,20.0987331258596,21.6719780907824,1
