"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YKL025C-TAP","PAN3-TAP","PAN3-TAP",14.0767256231125,6.6098162519559,37.4602821123269,36.8560795522978,36.4919909720542,36.1021978397777,37.4602821123269,36.8560795522978,36.4919909720542,36.1021978397777,4,22.6616432910476,22.0123285478385,23.7222363624489,22.2074397826718,22.6616432910476,22.0123285478385,23.7222363624489,22.2074397826718,4
"YGL094C","PAN2","PAN2",15.0830166741901,4.30866388326567,37.2192809488736,36.6301647260692,36.3640125990555,36.4159037290851,37.2192809488736,36.6301647260692,36.3640125990555,36.4159037290851,4,19.7746841239199,21.7117946662108,22.4772898804546,22.3335266357379,19.7746841239199,21.7117946662108,22.4772898804546,22.3335266357379,4
"YGR175C","ERG1","ERG1",1.66554386511353,3.26260902832073,28.4453751067579,29.0841576386113,29.2250402181623,29.0640682989527,28.4453751067579,29.0841576386113,29.2250402181623,29.0640682989527,4,27.5635458895629,27.2381771484637,27.1227758715545,27.2319668924489,27.5635458895629,27.2381771484637,27.1227758715545,27.2319668924489,4
"YKL103C","APE1","APE1",1.90876023035146,2.70775003359371,29.3031709909114,29.1846596522674,28.5847002606738,29.1262761841676,29.3031709909114,29.1846596522674,28.5847002606738,29.1262761841676,4,26.3741471996029,27.6200287097487,27.1724552831291,27.3971349741336,26.3741471996029,27.6200287097487,27.1724552831291,27.3971349741336,4
"YDR189W","SLY1","SLY1",1.17551686398923,2.37288180985892,24.6268386270199,NA,NA,24.4667506149451,24.6268386270199,24.0017137254708,24.0201225826422,24.4667506149451,2,NA,NA,NA,NA,23.513600261458,22.7469621073262,22.7703422741402,23.3824534511966,0
"YJR113C","RSM7","RSM7",1.06353809606023,2.16102916552613,24.6147597112024,24.4407576690532,24.3842957750497,24.3222362548838,24.6147597112024,24.4407576690532,24.3842957750497,24.3222362548838,4,NA,NA,NA,NA,23.2340387043763,23.9275586189023,23.1453559910325,23.2009437116372,0
"YDL031W","DBP10","DBP10",1.96026436399887,2.11902634072413,NA,25.4531218998693,25.0313266412178,25.3708592503662,24.0828173250553,25.4531218998693,25.0313266412178,25.3708592503662,3,NA,NA,NA,NA,23.1189914386641,22.9139214105076,23.0666664207319,22.9974883906095,0
"YMR189W","GCV2","GCV2",2.57927791022538,1.37562150311371,28.1803974855093,27.8591687756873,27.7970544114499,27.7744845645942,28.1803974855093,27.8591687756873,27.7970544114499,27.7744845645942,4,26.4993725740068,25.6693905094683,26.036198770939,NA,26.4993725740068,25.6693905094683,26.036198770939,23.089031741925,3
