"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YER165W-TAP;YER165W","PAB1-TAP","PAB1-TAP",6.12475257234064,3.47301968788666,34.5177046608047,34.6742990458433,34.5365271230145,32.173432581561,34.5177046608047,34.6742990458433,34.5365271230145,32.173432581561,4,26.8598204396118,27.906441995117,27.9612975108784,28.6753931762538,26.8598204396118,27.906441995117,27.9612975108784,28.6753931762538,4
"YBR084W","MIS1","MIS1",1.33324389032633,3.11156447361902,22.107093170414,22.5945487682303,22.7420939342619,NA,22.107093170414,22.5945487682303,22.7420939342619,22.2192085922787,3,NA,NA,NA,NA,21.5182158407705,20.8352423600054,21.0318852275881,20.9446254755156,0
"YLL013C","PUF3","PUF3",1.18983352732328,2.65624814321353,22.6120279615059,22.485371398554,22.7519313678898,NA,22.6120279615059,22.485371398554,22.7519313678898,21.9635869371252,3,NA,NA,NA,NA,21.4586314726642,21.5859260678619,20.9283739339852,21.0806520812704,0
"YGR128C","UTP8","UTP8",1.31644578286568,2.43735764416143,22.3874546743121,21.7031583967283,22.7459754338983,NA,22.3874546743121,21.7031583967283,22.7459754338983,22.4308930531396,3,NA,NA,NA,NA,21.4645354110578,20.7857515762652,20.9278953726508,20.8235160666417,0
"YGL049C","TIF4632","TIF4632",2.04108033800561,2.14019129829525,22.957819769108,23.3585041889725,23.8016373211066,NA,22.957819769108,23.3585041889725,23.8016373211066,22.0960802640256,3,NA,NA,NA,NA,21.3311205397121,20.6937329019365,21.0158219109624,21.0090448385793,0
"YPL126W","NAN1","NAN1",1.76518162450477,2.08007821777794,23.0886284530903,22.9316226693738,23.2071865463024,NA,23.0886284530903,22.9316226693738,23.2071865463024,22.53966011222,3,NA,NA,NA,22.1739576655915,20.943149007464,20.6664302084971,20.9228344014149,22.1739576655915,1
"YDR194C","MSS116","MSS116",1.1575289364714,1.78083946320453,25.5800627739276,25.3986523726302,25.1287262754004,26.3877011722722,25.5800627739276,25.3986523726302,25.1287262754004,26.3877011722722,4,24.3340861134126,24.2038904220942,24.6447144718144,24.6823358410237,24.3340861134126,24.2038904220942,24.6447144718144,24.6823358410237,4
"YNL162W;YHR141C","RPL42A","RPL42A",1.41369600888049,1.7644066851616,27.6302037906185,27.5228290939457,26.8376173472715,26.1632121745872,27.6302037906185,27.5228290939457,26.8376173472715,26.1632121745872,4,25.1063344982006,25.8163618318677,25.7745474011125,25.8018346397202,25.1063344982006,25.8163618318677,25.7745474011125,25.8018346397202,4
"YMR128W","ECM16","ECM16",4.63882866464106,1.75529535034258,26.6163873068774,26.6480108061675,26.464602333829,NA,26.6163873068774,26.6480108061675,26.464602333829,22.5825811671867,3,NA,NA,NA,NA,21.2090792458462,20.5073871061537,20.9427850048942,21.0970155986023,0
"YLR419W","YLR419W","YLR419W",5.89862334167508,1.50387082506556,28.2508342400527,28.1948847240195,28.4764171183396,NA,28.2508342400527,28.1948847240195,28.4764171183396,22.1488763684788,3,NA,NA,NA,NA,20.9782780214774,20.8978653063037,20.817619758036,20.7827559983733,0
