"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YKL023W","YKL023W","YKL023W",3.94565451662277,7.81117020103018,24.8385072539659,25.1117562218315,24.828857406672,24.9344510778573,24.8385072539659,25.1117562218315,24.828857406672,24.9344510778573,4,NA,NA,NA,NA,20.9618582288048,20.9617257135619,20.8849228095782,21.1224471418906,0
"YLR388W","RPS29A","RPS29A",3.89295358445042,6.84738819881593,25.12675865959,25.4015196476966,25.0007121763305,24.9459238623012,25.12675865959,25.4015196476966,25.0007121763305,24.9459238623012,4,NA,NA,NA,NA,21.0931580128519,21.0576301418089,21.4242972557781,21.3280145976778,0
"YGL213C","SKI8","SKI8",5.86916144016834,6.64959901328303,27.2177104421585,27.598325161209,26.9884771876474,27.4151425338593,27.2177104421585,27.598325161209,26.9884771876474,27.4151425338593,4,NA,21.8849455686356,NA,21.3259729547248,21.4153210448155,21.8849455686356,21.1167699960249,21.3259729547248,2
"YPR189W","SKI3","SKI3",9.4082330203099,5.60091247967618,30.3370291774769,30.8284307219896,30.645126925729,31.1037460224979,30.3370291774769,30.8284307219896,30.645126925729,31.1037460224979,4,20.7745876150479,22.1322926185407,NA,21.3690093936877,20.7745876150479,22.1322926185407,21.0055111391774,21.3690093936877,3
"YFL018C","LPD1","LPD1",1.47165760504094,5.25860695761852,22.6630342386044,22.6194131180696,22.4238576142817,22.7553994355244,22.6630342386044,22.6194131180696,22.4238576142817,22.7553994355244,4,NA,NA,NA,NA,21.2201167093288,21.2412047809189,21.0228755959683,21.0908769001004,0
"YGR148C","RPL24B","RPL24B",4.97977854000651,5.09613735220835,26.1233088614435,26.0727765347489,25.6201406072932,26.4072047366721,26.1233088614435,26.0727765347489,25.6201406072932,26.4072047366721,4,NA,NA,NA,NA,21.2394246513095,20.8966736192683,21.074945748094,21.0932725614598,0
"YGL030W","RPL30","RPL30",1.05513273824732,4.76400597553538,28.6142823091193,28.4555225088209,28.4461642840878,28.637857363162,28.6142823091193,28.4555225088209,28.4461642840878,28.637857363162,4,27.3144951518954,27.5790989488497,27.5791708983318,27.4605305131238,27.3144951518954,27.5790989488497,27.5791708983318,27.4605305131238,4
"YLL034C","RIX7","RIX7",1.40810515322201,4.20717586922474,22.7397476530956,22.3423166975101,22.458213342152,22.7305522297901,22.7397476530956,22.3423166975101,22.458213342152,22.7305522297901,4,NA,NA,NA,NA,21.4494677783919,21.1541034114857,21.0242352501557,21.0106028696266,0
"YGR253C","PUP2","PUP2",1.17132739638751,3.16143087655498,22.3307943614451,22.1705693720576,22.0323444274073,21.7413534155181,22.3307943614451,22.1705693720576,22.0323444274073,21.7413534155181,4,NA,NA,NA,NA,21.2218855359415,20.8606519503165,20.9337218621847,20.5734926424354,0
"YKL156W;YHR021C","RPS27A","RPS27A",1.02866542475985,3.10787144058517,28.3732678261644,28.269680948843,27.8715003340518,28.1250939298254,28.3732678261644,28.269680948843,27.8715003340518,28.1250939298254,4,26.8887867184911,27.3629408072339,27.3169996065177,26.9561542076024,26.8887867184911,27.3629408072339,27.3169996065177,26.9561542076024,4
