"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YPL043W","NOP4","NOP4",1.92882187814824,3.36697126697461,25.0571783466358,25.8771294553181,24.9917456859236,25.1076918404721,25.0571783466358,25.8771294553181,24.9917456859236,25.1076918404721,4,23.3983261850503,22.8555924216022,23.588979920115,23.475559288989,23.3983261850503,22.8555924216022,23.588979920115,23.475559288989,4
"YER165W","PAB1","PAB1",2.86620165378723,3.33625816463811,29.3983384184156,30.0085177430652,29.6320256274457,29.5417629323169,29.3983384184156,30.0085177430652,29.6320256274457,29.5417629323169,4,26.5801778144987,27.5819023231701,26.3974451100271,26.5563128583985,26.5801778144987,27.5819023231701,26.3974451100271,26.5563128583985,4
"YGL049C","TIF4632","TIF4632",1.94138343584491,3.12483774435311,23.7188965475081,24.1563034673548,23.4427835707952,23.0542081604421,23.7188965475081,24.1563034673548,23.4427835707952,23.0542081604421,4,21.8264445241997,21.9052165775406,21.6996470043406,NA,21.8264445241997,21.9052165775406,21.6996470043406,21.1753498966397,3
"YOL041C","NOP12","NOP12",1.33393064451091,3.07078569150969,24.9672364629893,25.6368000563789,25.220775960212,24.9533591888899,24.9672364629893,25.6368000563789,25.220775960212,24.9533591888899,4,23.9395713234068,23.5645346942338,23.9467271197916,23.9916159529941,23.9395713234068,23.5645346942338,23.9467271197916,23.9916159529941,4
"YFL047W","RGD2","RGD2",1.75035753258772,3.03043833099999,22.1168642652131,21.5399993505492,21.6000054332567,NA,22.1168642652131,21.5399993505492,21.6000054332567,21.0930560575354,3,NA,NA,NA,NA,20.0189311597745,19.4283712784414,20.3053394027505,19.5958531352371,0
"YNR051C","BRE5","BRE5",1.63514083715354,2.89913041469999,24.6994352015008,25.6643261833338,25.1088485652935,24.9623019080311,24.6994352015008,25.6643261833338,25.1088485652935,24.9623019080311,4,23.9420798914577,22.9803976170832,23.6024089052057,23.3694620957983,23.9420798914577,22.9803976170832,23.6024089052057,23.3694620957983,4
"YGR090W","UTP22","UTP22",2.08033672376676,2.76089763351065,26.1488768477094,27.5863477862837,26.7604032187922,26.7359577678598,26.1488768477094,27.5863477862837,26.7604032187922,26.7359577678598,4,24.8995671334375,24.1680611877055,25.1376256575318,24.7049847469034,24.8995671334375,24.1680611877055,25.1376256575318,24.7049847469034,4
"YDR293C","SSD1","SSD1",1.53377215073038,2.73420257306269,23.8467069952486,24.2224352689492,23.7675936691058,23.2128513821218,23.8467069952486,24.2224352689492,23.7675936691058,23.2128513821218,4,22.2982125124058,21.9206348950107,22.2675948203071,22.4280564847802,22.2982125124058,21.9206348950107,22.2675948203071,22.4280564847802,4
"YGL173C","XRN1","XRN1",3.35962465674708,2.71588868819734,31.4895587058999,32.6794887908952,31.9516456735523,31.119353633515,31.4895587058999,32.6794887908952,31.9516456735523,31.119353633515,4,28.4692140841679,28.4474654836335,28.5411536432077,28.3437149658649,28.4692140841679,28.4474654836335,28.5411536432077,28.3437149658649,4
"YDR120C","TRM1","TRM1",3.50307664258451,2.6810826976657,23.2836208256667,23.3470568403739,23.4987489163609,23.3734503817171,23.2836208256667,23.3470568403739,23.4987489163609,23.3734503817171,4,NA,NA,NA,NA,20.0592660068181,18.8147378079579,20.1911327859445,20.4254337930601,0
