"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YER165W","PAB1","PAB1",2.54876229266448,8.84937292790196,32.9354904919057,32.9058038866795,33.0277895655476,32.8941392810932,32.9354904919057,32.9058038866795,33.0277895655476,32.8941392810932,4,30.463924494613,30.340110611621,30.3928433645012,30.3712955838328,30.463924494613,30.340110611621,30.3928433645012,30.3712955838328,4
"YOR089C","VPS21","VPS21",1.64663532394423,5.75910418814283,25.8533857091708,25.7053803273432,25.9026062291545,25.8831330525648,25.8533857091708,25.7053803273432,25.9026062291545,25.8831330525648,4,NA,NA,NA,NA,24.0889320811451,24.3617289989737,24.1095615188113,24.1977414235262,0
"YGL228W","SHE10","SHE10",1.07314485916964,5.28810474825799,28.3182502053551,28.0688671502453,28.1918765622918,28.1823407009241,28.3182502053551,28.0688671502453,28.1918765622918,28.1823407009241,4,27.0957715706183,27.0340167472508,27.1153528024517,27.223614061817,27.0957715706183,27.0340167472508,27.1153528024517,27.223614061817,4
"YMR189W","GCV2","GCV2",1.39191932861696,4.94649980141412,28.8195507023826,28.6611893128772,28.966560061767,28.997307809963,28.8195507023826,28.6611893128772,28.966560061767,28.997307809963,4,27.6534196779484,27.3841804760631,27.3563227363287,27.4830076821817,27.6534196779484,27.3841804760631,27.3563227363287,27.4830076821817,4
"YLR432W","IMD3","IMD3",2.36326727570232,4.69817428200632,31.0578858627472,30.8429605571676,31.0721427470341,30.979169664578,31.0578858627472,30.8429605571676,31.0721427470341,30.979169664578,4,28.3198011662197,28.807471472449,28.6354721427688,28.73634494728,28.3198011662197,28.807471472449,28.6354721427688,28.73634494728,4
"YBL032W","HEK2","HEK2",2.79718986502965,4.64988011022461,26.6885918158316,27.1093867244441,27.4872313685482,27.2503373120069,26.6885918158316,27.1093867244441,27.4872313685482,27.2503373120069,4,NA,NA,NA,24.6105418771783,24.3622153092564,24.3361185571343,24.0379120171431,24.6105418771783,1
"YDR130C","FIN1","FIN1",1.88298806737869,4.12985852550552,26.2857562303752,25.6215944861396,26.0609752405447,25.8114703406392,26.2857562303752,25.6215944861396,26.0609752405447,25.8114703406392,4,NA,NA,NA,NA,24.2137208509983,24.2553605674057,23.9983779048551,23.7803847049249,0
"YDR174W","HMO1","HMO1",3.75513305603967,3.32557728852791,28.0165363621385,29.0633740960379,28.4999807607855,27.5175826518367,28.0165363621385,29.0633740960379,28.4999807607855,27.5175826518367,4,NA,NA,NA,25.6746256885685,23.7882495127754,24.4937586636004,24.1203077816954,25.6746256885685,1
"YGL173C","XRN1","XRN1",1.56980730125813,3.18750096738457,30.1502528826863,30.2235450184804,30.0820774744881,29.9269117514354,30.1502528826863,30.2235450184804,30.0820774744881,29.9269117514354,4,28.9470672537819,28.4394424763035,28.4879213414799,28.2291268504924,28.9470672537819,28.4394424763035,28.4879213414799,28.2291268504924,4
"YJL034W","KAR2","KAR2",1.21950416023179,2.98176628104396,37.3212671216594,36.6518395518574,37.2981469211722,37.0296212197567,37.3212671216594,36.6518395518574,37.2981469211722,37.0296212197567,4,35.5669182611822,35.7299137949126,36.0617570118676,36.0642691055562,35.5669182611822,35.7299137949126,36.0617570118676,36.0642691055562,4
