"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YPR097W","YPR097W","YPR097W",13.2953466387273,4.87343923351315,36.4704092107333,36.4756425101494,36.7086954337266,36.8568911950989,36.4704092107333,36.4756425101494,36.7086954337266,36.8568911950989,4,23.3233362892802,NA,24.008384166375,22.3813676223968,23.3233362892802,23.6171637167471,24.008384166375,22.3813676223968,3
"YMR189W","GCV2","GCV2",1.17594545121503,3.56695027668722,27.6534196779484,27.3841804760631,27.3563227363287,27.4830076821817,27.6534196779484,27.3841804760631,27.3563227363287,27.4830076821817,4,26.4992356966408,26.4561808013351,26.1702981173238,26.0474341523621,26.4992356966408,26.4561808013351,26.1702981173238,26.0474341523621,4
"YMR024W","MRPL3","MRPL3",1.62143926265404,2.6353270743004,NA,NA,25.2698860081911,25.2371014015635,24.7634247657866,24.3321230704858,25.2698860081911,25.2371014015635,2,NA,NA,NA,NA,23.3962935055098,23.7729815161499,22.661212550132,23.286290623619,0
"YOR124C","UBP2","UBP2",1.05666896217691,2.21878094287716,NA,NA,NA,NA,24.6911231218091,24.3707173186439,24.2142359223328,23.7433506319787,0,23.4031462461065,22.9193805592926,22.9925151947719,NA,23.4031462461065,22.9193805592926,22.9925151947719,23.4777091458858,3
"YKL103C","APE1","APE1",1.28606018973129,2.12315960963082,27.9040314765263,28.2615890851603,28.2048513263333,28.7820679830823,27.9040314765263,28.2615890851603,28.2048513263333,28.7820679830823,4,26.2789684788327,27.3977062253946,27.0397793626505,27.2918450452991,26.2789684788327,27.3977062253946,27.0397793626505,27.2918450452991,4
"YDR324C","UTP4","UTP4",1.34925711861863,1.79581428651713,25.5497191097467,25.5097223393998,25.8052341446764,NA,25.5497191097467,25.5097223393998,25.8052341446764,24.4041840276972,3,24.5597005649094,NA,NA,NA,24.5597005649094,24.1913009589541,23.6684386137766,23.4523910094055,1
"YLR113W","HOG1","HOG1",2.0808786743234,1.55847625315518,26.3701941074126,NA,26.269832517258,NA,26.3701941074126,24.2515924136633,26.269832517258,24.4002400806978,2,NA,NA,NA,NA,22.7729001916288,24.1068078939231,22.6369674011751,23.4516689350111,0
"YPR183W","DPM1","DPM1",1.78266370935919,1.50433247637201,26.0793840296293,25.8704424242502,NA,NA,26.0793840296293,25.8704424242502,24.2018459234479,24.2064589647134,2,NA,NA,NA,NA,22.9318250276412,24.0929713010415,22.8072902114016,23.3953899645198,0
"YJL052W","TDH1","TDH1",2.49843854467089,1.48475972633427,30.2386555069593,29.7414170687786,29.3720432771751,29.4527763855482,30.2386555069593,29.7414170687786,29.3720432771751,29.4527763855482,4,29.0256990516527,26.1946405448521,27.56267285169,26.0281256115827,29.0256990516527,26.1946405448521,27.56267285169,26.0281256115827,4
"YOR220W","RCN2","RCN2",1.39892828178598,1.44670611620312,25.1813931179404,25.3847898092211,NA,NA,25.1813931179404,25.3847898092211,23.9866830822611,24.0401866645957,2,NA,NA,NA,NA,23.4050795764927,23.7300344098209,22.1767958504786,23.6854297100821,0
