"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YHL034C","SBP1","SBP1",2.13316331787826,4.51769124029403,30.4481550377954,30.0799180362073,29.9441931081892,30.4712120755622,30.4481550377954,30.0799180362073,29.9441931081892,30.4712120755622,4,28.4943070732066,27.8883803009869,28.0840562367458,27.9440813753019,28.4943070732066,27.8883803009869,28.0840562367458,27.9440813753019,4
"YLR432W","IMD3","IMD3",1.82730991911173,4.47608480248743,30.9283950973448,30.5896907736304,30.4731492293153,30.6294049272866,30.9283950973448,30.5896907736304,30.4731492293153,30.6294049272866,4,29.0916921034707,28.5718135055465,28.9728717940325,28.6750229480804,29.0916921034707,28.5718135055465,28.9728717940325,28.6750229480804,4
"YGL173C","XRN1","XRN1",1.48354222853179,4.43102066888261,30.8097727890016,30.8142880305947,30.508430782818,30.9983305017111,30.8097727890016,30.8142880305947,30.508430782818,30.9983305017111,4,29.4662410767888,29.0789261523313,29.3673221604196,29.2841638004585,29.4662410767888,29.0789261523313,29.3673221604196,29.2841638004585,4
"YMR098C","ATP25","ATP25",2.71868894827321,4.24541774297548,26.5798901958692,26.2783304867397,25.9154970267639,26.279871818278,26.5798901958692,26.2783304867397,25.9154970267639,26.279871818278,4,NA,NA,NA,NA,23.0439306035789,23.993695902381,23.5954817444007,23.5457254841974,0
"YJR144W","MGM101","MGM101",2.12560863137326,4.15216876956853,27.4816226948361,27.5101299592715,26.8251734741825,27.3746778826595,27.4816226948361,27.5101299592715,26.8251734741825,27.3746778826595,4,25.4055502510994,25.074063697696,24.7942679103008,25.4152876263604,25.4055502510994,25.074063697696,24.7942679103008,25.4152876263604,4
"YAL036C","RBG1","RBG1",1.8335780390977,3.64808306432453,28.3156183761193,27.7143702570227,27.4911368592469,27.8016866532901,28.3156183761193,27.7143702570227,27.4911368592469,27.8016866532901,4,25.6733051931508,26.2295119579474,25.8764270151317,26.2092558230584,25.6733051931508,26.2295119579474,25.8764270151317,26.2092558230584,4
"YMR282C","AEP2","AEP2",2.59216417717824,3.55480070753258,26.8908750590838,26.23503883073,25.8125234116975,26.1324769802429,26.8908750590838,26.23503883073,25.8125234116975,26.1324769802429,4,NA,NA,NA,NA,23.3365602518122,23.6935251551916,23.8177065273999,23.8544656386377,0
"YDR174W","HMO1","HMO1",1.79228121481517,3.48935638062607,28.2628438364708,27.8778315536566,27.8973528539863,28.6314532980217,28.2628438364708,27.8778315536566,27.8973528539863,28.6314532980217,4,26.6403076106838,26.3400596621031,26.4458644475536,26.0741249625341,26.6403076106838,26.3400596621031,26.4458644475536,26.0741249625341,4
"YBL032W","HEK2","HEK2",3.03408069044207,3.3232325418728,27.6250555268235,27.0715291388696,26.7333739128826,26.967522325882,27.6250555268235,27.0715291388696,26.7333739128826,26.967522325882,4,24.0578806996529,NA,24.0834273860512,24.1046160285793,24.0578806996529,24.015234028406,24.0834273860512,24.1046160285793,3
"YER165W","PAB1","PAB1",2.39311692554421,3.30126338161287,33.917321580076,33.7134405125865,33.1151264178112,33.4761708344095,33.917321580076,33.7134405125865,33.1151264178112,33.4761708344095,4,31.165068415938,31.0869560508921,31.2747542847721,31.1228128911042,31.165068415938,31.0869560508921,31.2747542847721,31.1228128911042,4
