"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YGL173C","XRN1","XRN1",2.97520092524787,8.41063025917942,28.7897361077842,28.9054954859458,28.8703248308165,28.7188181777921,28.7897361077842,28.9054954859458,28.8703248308165,28.7188181777921,4,25.9463478594857,25.814211618686,25.8685597781422,25.7544516450332,25.9463478594857,25.814211618686,25.8685597781422,25.7544516450332,4
"YER165W","PAB1","PAB1",3.60398113035914,6.51269209480836,29.7637940314233,29.7762743337361,29.932836006115,29.8320731489796,29.7637940314233,29.7762743337361,29.932836006115,29.8320731489796,4,26.1731609113647,26.0865486560946,26.4229727573629,26.2063706739952,26.1731609113647,26.0865486560946,26.4229727573629,26.2063706739952,4
"YLR432W","IMD3","IMD3",5.02206621193839,6.19116934093796,27.816532734033,27.617578777017,27.9971731912727,27.7878695881506,27.816532734033,27.617578777017,27.9971731912727,27.7878695881506,4,22.8112939373081,22.4324980633108,22.8186648669598,23.068432575141,22.8112939373081,22.4324980633108,22.8186648669598,23.068432575141,4
"YMR229C","RRP5","RRP5",1.87838017524273,5.21592168492354,28.6315226833789,28.751204823133,28.7134855800982,28.6603054126902,28.6315226833789,28.751204823133,28.7134855800982,28.6603054126902,4,26.8128661062353,26.8278404181316,26.6558095465135,26.9464817274491,26.8128661062353,26.8278404181316,26.6558095465135,26.9464817274491,4
"YGR090W","UTP22","UTP22",2.29402925236363,5.02004097175064,25.0293900244953,25.4833921650454,25.5798614308523,25.469641072062,25.0293900244953,25.4833921650454,25.5798614308523,25.469641072062,4,23.3018723687505,22.9860350548277,22.8382860311395,23.2599742282827,23.3018723687505,22.9860350548277,22.8382860311395,23.2599742282827,4
"YNL308C","KRI1","KRI1",1.44289855357623,3.91627303473833,23.7606062579933,23.9999814257541,24.336267367847,24.1338295528862,23.7606062579933,23.9999814257541,24.336267367847,24.1338295528862,4,22.9256232525143,22.5189095551518,22.4237037651019,22.5908538174077,22.9256232525143,22.5189095551518,22.4237037651019,22.5908538174077,4
"YNL175C","NOP13","NOP13",3.80672606275579,3.88500317798365,24.7841667397032,24.726816020129,24.7291522848078,24.7283739502047,24.7841667397032,24.726816020129,24.7291522848078,24.7283739502047,4,NA,NA,NA,NA,20.8926439929766,21.3727047250651,20.8175902538763,20.6586657719035,0
"YOL041C","NOP12","NOP12",1.91829796626191,3.75036973717029,25.5135825567042,24.9146077621128,25.5036093439039,25.6997793653269,25.5135825567042,24.9146077621128,25.5036093439039,25.6997793653269,4,23.8388438323236,23.3776924357987,23.3699945047133,23.3718563901646,23.8388438323236,23.3776924357987,23.3699945047133,23.3718563901646,4
"YPL043W","NOP4","NOP4",1.36532290832842,3.72701628005491,24.7620774382529,24.3537342785573,24.4455645486912,24.8613122337518,24.7620774382529,24.3537342785573,24.4455645486912,24.8613122337518,4,23.2762550617897,23.4576373809918,23.1273098625706,23.1001945605874,23.2762550617897,23.4576373809918,23.1273098625706,23.1001945605874,4
"YGL049C","TIF4632","TIF4632",1.49546971470218,3.70634050608186,22.1275145414809,22.3855338347206,22.6374801386753,22.4256513101695,22.1275145414809,22.3855338347206,22.6374801386753,22.4256513101695,4,NA,NA,NA,NA,20.9468273886016,21.2353592507325,20.8472745711339,20.5648397557695,0
"YJL080C","SCP160","SCP160",1.50601345022271,3.17940484818156,25.6125679764999,26.4381736848924,26.1607334650869,26.0697686810052,25.6125679764999,26.4381736848924,26.1607334650869,26.0697686810052,4,24.6072716091438,24.2508974731636,24.655673089191,24.7433478350952,24.6072716091438,24.2508974731636,24.655673089191,24.7433478350952,4
"YCL037C","SRO9","SRO9",1.65486454732475,3.11393939103789,25.7344338531992,25.7709739426439,25.8219422985083,25.6187972636081,25.7344338531992,25.7709739426439,25.8219422985083,25.6187972636081,4,24.3508377730082,24.1662231642601,24.1410219349531,23.6686062964391,24.3508377730082,24.1662231642601,24.1410219349531,23.6686062964391,4
"YAL036C","RBG1","RBG1",3.11458171592568,3.10512664953005,25.1616178346177,24.0246216173399,24.9849406102463,24.9324699720657,25.1616178346177,24.0246216173399,24.9849406102463,24.9324699720657,4,NA,NA,22.3710321373152,22.2426938142889,21.0496014784465,20.9819957405163,22.3710321373152,22.2426938142889,2
